State,ResidenceType_Urban,Household_members,HealthInsurance,Single_Parent,Religion,family_id
Uttar Pradesh,0,2,0,0,2,35017
Uttar Pradesh,0,6,0,0,1,35018
Uttar Pradesh,0,7,0,0,1,35019
Uttar Pradesh,0,5,0,0,1,35020
Uttar Pradesh,0,6,1,0,1,35021
Uttar Pradesh,0,8,0,0,1,35022
Uttar Pradesh,0,5,0,0,1,35023
Uttar Pradesh,0,13,0,0,1,35024
Uttar Pradesh,0,13,0,0,1,35025
Uttar Pradesh,0,7,0,0,1,35026
Uttar Pradesh,0,7,0,0,1,35027
Uttar Pradesh,0,12,0,0,1,35028
Uttar Pradesh,0,6,0,0,1,35029
Uttar Pradesh,0,7,0,0,1,35030
Uttar Pradesh,0,6,0,0,2,35031
Uttar Pradesh,0,8,0,0,1,35032
Uttar Pradesh,0,8,0,0,1,35033
Uttar Pradesh,0,10,0,0,1,35034
Uttar Pradesh,0,10,0,0,1,35035
Uttar Pradesh,0,16,1,0,1,35036
Uttar Pradesh,0,16,1,0,1,35037
Uttar Pradesh,0,4,0,0,1,35038
Uttar Pradesh,0,6,1,0,1,35039
Uttar Pradesh,0,5,0,0,1,35040
Uttar Pradesh,0,7,0,0,1,35041
Uttar Pradesh,0,6,0,0,1,35042
Uttar Pradesh,0,8,0,0,1,35043
Uttar Pradesh,0,10,0,0,1,35044
Uttar Pradesh,0,9,0,0,1,35045
Uttar Pradesh,0,7,0,0,1,35046
Uttar Pradesh,0,8,0,0,1,35047
Uttar Pradesh,0,4,0,0,1,35048
Uttar Pradesh,0,7,0,0,1,35049
Uttar Pradesh,0,7,0,0,1,35050
Uttar Pradesh,0,9,0,0,1,35051
Uttar Pradesh,0,8,0,0,1,35052
Uttar Pradesh,0,10,0,0,1,35053
Uttar Pradesh,0,4,0,0,1,35054
Uttar Pradesh,0,7,0,0,1,35055
Uttar Pradesh,0,8,0,0,1,35056
Uttar Pradesh,0,7,0,0,1,35057
Uttar Pradesh,0,9,0,0,1,35058
Uttar Pradesh,0,12,1,0,1,35059
Uttar Pradesh,0,9,0,0,1,35060
Uttar Pradesh,0,7,0,0,1,35061
Uttar Pradesh,0,9,0,0,1,35062
Uttar Pradesh,0,6,0,0,1,35063
Uttar Pradesh,0,5,0,0,1,35064
Uttar Pradesh,0,6,0,0,1,35065
Uttar Pradesh,0,8,0,0,1,35066
Uttar Pradesh,0,5,0,0,1,35067
Uttar Pradesh,0,6,0,0,1,35068
Uttar Pradesh,0,4,0,0,1,35069
Uttar Pradesh,0,5,0,0,1,35070
Uttar Pradesh,0,7,0,0,1,35071
Uttar Pradesh,0,15,0,0,1,35072
Uttar Pradesh,0,15,0,0,1,35073
Uttar Pradesh,0,7,0,0,1,35074
Uttar Pradesh,0,5,0,0,2,35075
Uttar Pradesh,0,8,0,0,1,35076
Uttar Pradesh,0,8,0,0,1,35077
Uttar Pradesh,0,6,0,0,1,35078
Uttar Pradesh,0,5,0,0,1,35079
Uttar Pradesh,0,7,0,0,1,35080
Uttar Pradesh,0,7,0,0,1,35081
Uttar Pradesh,0,5,0,0,1,35082
Uttar Pradesh,0,4,0,0,1,35083
Uttar Pradesh,0,7,1,0,1,35084
Uttar Pradesh,0,4,0,0,1,35085
Uttar Pradesh,0,6,0,0,2,35086
Uttar Pradesh,0,5,0,0,1,35087
Uttar Pradesh,0,5,0,0,2,35088
Uttar Pradesh,0,10,0,0,1,35089
Uttar Pradesh,0,8,0,0,1,35090
Uttar Pradesh,0,5,0,0,1,35091
Uttar Pradesh,0,4,0,0,1,35092
Uttar Pradesh,0,8,0,0,1,35093
Uttar Pradesh,0,5,0,0,1,35094
Uttar Pradesh,0,5,0,0,1,35095
Uttar Pradesh,0,6,0,0,1,35096
Uttar Pradesh,0,7,0,0,1,35097
Uttar Pradesh,0,3,0,0,1,35098
Uttar Pradesh,0,6,0,0,1,35099
Uttar Pradesh,0,11,0,0,1,35100
Uttar Pradesh,0,6,0,0,1,35101
Uttar Pradesh,0,6,0,0,1,35102
Uttar Pradesh,0,7,1,0,1,35103
Uttar Pradesh,0,11,1,0,1,35104
Uttar Pradesh,0,9,0,0,1,35105
Uttar Pradesh,0,8,0,0,1,35106
Uttar Pradesh,0,9,0,0,1,35107
Uttar Pradesh,0,2,0,0,1,35108
Uttar Pradesh,0,7,0,0,2,35109
Uttar Pradesh,0,8,0,0,1,35110
Uttar Pradesh,0,7,0,0,2,35111
Uttar Pradesh,0,14,0,0,1,35112
Uttar Pradesh,0,14,0,0,1,35113
Uttar Pradesh,0,5,0,0,2,35114
Uttar Pradesh,0,5,0,1,1,35115
Uttar Pradesh,0,8,0,0,1,35116
Uttar Pradesh,0,18,0,0,1,35117
Uttar Pradesh,0,18,0,0,1,35118
Uttar Pradesh,0,18,0,0,1,35119
Uttar Pradesh,0,9,0,0,1,35120
Uttar Pradesh,0,9,0,0,1,35121
Uttar Pradesh,0,6,0,0,1,35122
Uttar Pradesh,0,5,0,0,1,35123
Uttar Pradesh,0,4,0,0,1,35124
Uttar Pradesh,0,5,0,0,1,35125
Uttar Pradesh,0,6,0,0,1,35126
Uttar Pradesh,0,7,0,0,1,35127
Uttar Pradesh,0,4,0,0,1,35128
Uttar Pradesh,0,4,0,0,1,35129
Uttar Pradesh,0,7,0,0,1,35130
Uttar Pradesh,0,6,0,0,1,35131
Uttar Pradesh,0,10,0,0,1,35132
Uttar Pradesh,0,5,0,0,1,35133
Uttar Pradesh,0,5,0,0,1,35134
Uttar Pradesh,0,5,0,0,2,35135
Uttar Pradesh,0,9,0,0,1,35136
Uttar Pradesh,0,7,0,0,2,35137
Uttar Pradesh,0,7,0,0,2,35138
Uttar Pradesh,0,6,0,0,2,35139
Uttar Pradesh,0,8,0,0,1,35140
Uttar Pradesh,0,8,0,0,1,35141
Uttar Pradesh,0,4,0,0,1,35142
Uttar Pradesh,0,5,0,0,1,35143
Uttar Pradesh,0,8,0,0,1,35144
Uttar Pradesh,0,7,0,0,1,35145
Uttar Pradesh,0,9,1,0,1,35146
Uttar Pradesh,0,24,0,0,1,35147
Uttar Pradesh,0,4,0,0,1,35148
Uttar Pradesh,0,6,0,0,1,35149
Uttar Pradesh,0,6,0,0,1,35150
Uttar Pradesh,0,7,0,0,1,35151
Uttar Pradesh,0,5,0,0,1,35152
Uttar Pradesh,0,5,0,0,1,35153
Uttar Pradesh,0,6,0,0,1,35154
Uttar Pradesh,0,8,0,0,1,35155
Uttar Pradesh,0,6,1,0,1,35156
Uttar Pradesh,0,7,0,0,1,35157
Uttar Pradesh,0,5,0,0,1,35158
Uttar Pradesh,0,17,0,0,1,35159
Uttar Pradesh,0,17,0,0,1,35160
Uttar Pradesh,0,5,0,0,1,35161
Uttar Pradesh,0,2,0,1,1,35162
Uttar Pradesh,0,6,0,0,1,35163
Uttar Pradesh,0,5,0,0,1,35164
Uttar Pradesh,0,7,0,0,1,35165
Uttar Pradesh,0,8,0,0,1,35166
Uttar Pradesh,0,9,0,0,1,35167
Uttar Pradesh,0,7,0,0,1,35168
Uttar Pradesh,0,4,0,0,1,35169
Uttar Pradesh,0,11,0,0,1,35170
Uttar Pradesh,0,6,0,0,1,35171
Uttar Pradesh,0,12,0,0,1,35172
Uttar Pradesh,0,8,0,0,1,35173
Uttar Pradesh,0,6,0,0,1,35174
Uttar Pradesh,0,4,0,0,1,35175
Uttar Pradesh,0,6,0,0,1,35176
Uttar Pradesh,1,5,0,0,1,35177
Uttar Pradesh,1,3,0,0,1,35178
Uttar Pradesh,1,5,0,0,1,35179
Uttar Pradesh,1,3,0,0,1,35180
Uttar Pradesh,1,7,0,0,1,35181
Uttar Pradesh,1,6,0,0,1,35182
Uttar Pradesh,1,10,0,0,1,35183
Uttar Pradesh,1,6,0,0,1,35184
Uttar Pradesh,1,4,0,0,1,35185
Uttar Pradesh,1,9,0,0,1,35186
Uttar Pradesh,1,9,0,0,1,35187
Uttar Pradesh,1,5,0,0,1,35188
Uttar Pradesh,1,5,0,0,1,35189
Uttar Pradesh,1,6,0,0,1,35190
Uttar Pradesh,1,4,0,0,1,35191
Uttar Pradesh,1,4,0,0,1,35192
Uttar Pradesh,1,6,0,0,1,35193
Uttar Pradesh,1,6,0,0,1,35194
Uttar Pradesh,1,4,0,1,1,35195
Uttar Pradesh,1,8,0,0,2,35196
Uttar Pradesh,1,4,1,0,1,35197
Uttar Pradesh,1,4,0,0,1,35198
Uttar Pradesh,1,5,1,0,1,35199
Uttar Pradesh,1,10,0,0,1,35200
Uttar Pradesh,1,5,0,0,1,35201
Uttar Pradesh,1,5,0,0,1,35202
Uttar Pradesh,1,11,0,0,1,35203
Uttar Pradesh,1,6,0,0,1,35204
Uttar Pradesh,1,10,0,0,1,35205
Uttar Pradesh,1,7,0,0,1,35206
Uttar Pradesh,1,8,1,0,1,35207
Uttar Pradesh,0,20,0,0,1,35208
Uttar Pradesh,0,9,0,0,1,35209
Uttar Pradesh,0,4,0,0,1,35210
Uttar Pradesh,0,7,0,0,1,35211
Uttar Pradesh,0,7,0,0,1,35212
Uttar Pradesh,0,6,0,0,2,35213
Uttar Pradesh,0,12,0,0,1,35214
Uttar Pradesh,0,3,0,0,1,35215
Uttar Pradesh,0,5,0,0,2,35216
Uttar Pradesh,0,6,0,0,1,35217
Uttar Pradesh,0,9,0,0,2,35218
Uttar Pradesh,0,4,0,0,1,35219
Uttar Pradesh,0,4,0,0,1,35220
Uttar Pradesh,0,5,0,0,1,35221
Uttar Pradesh,0,9,0,0,2,35222
Uttar Pradesh,0,11,0,0,1,35223
Uttar Pradesh,0,4,0,0,1,35224
Uttar Pradesh,0,5,0,0,1,35225
Uttar Pradesh,0,4,0,0,1,35226
Uttar Pradesh,0,11,0,0,2,35227
Uttar Pradesh,0,4,0,0,1,35228
Uttar Pradesh,0,4,0,0,1,35229
Uttar Pradesh,0,7,0,0,1,35230
Uttar Pradesh,0,6,0,0,1,35231
Uttar Pradesh,0,6,0,0,1,35232
Uttar Pradesh,0,3,0,0,1,35233
Uttar Pradesh,0,5,0,0,1,35234
Uttar Pradesh,0,4,0,0,2,35235
Uttar Pradesh,0,7,0,0,2,35236
Uttar Pradesh,0,4,0,0,1,35237
Uttar Pradesh,0,7,0,0,1,35238
Uttar Pradesh,0,9,0,0,1,35239
Uttar Pradesh,0,12,1,0,1,35240
Uttar Pradesh,0,12,1,0,1,35241
Uttar Pradesh,0,5,0,0,1,35242
Uttar Pradesh,0,7,0,0,1,35243
Uttar Pradesh,0,3,1,0,1,35244
Uttar Pradesh,0,5,0,0,4,35245
Uttar Pradesh,0,6,0,0,1,35246
Uttar Pradesh,0,4,0,0,1,35247
Uttar Pradesh,0,6,0,0,1,35248
Uttar Pradesh,0,4,1,0,1,35249
Uttar Pradesh,0,4,0,0,1,35250
Uttar Pradesh,0,7,0,0,1,35251
Uttar Pradesh,0,4,0,0,1,35252
Uttar Pradesh,0,5,0,0,1,35253
Uttar Pradesh,0,11,0,0,2,35254
Uttar Pradesh,0,8,0,0,2,35255
Uttar Pradesh,0,4,0,0,1,35256
Uttar Pradesh,0,5,0,0,1,35257
Uttar Pradesh,0,4,0,0,1,35258
Uttar Pradesh,0,3,0,0,1,35259
Uttar Pradesh,0,3,0,0,1,35260
Uttar Pradesh,0,6,0,0,1,35261
Uttar Pradesh,0,3,0,0,1,35262
Uttar Pradesh,0,3,0,0,1,35263
Uttar Pradesh,0,5,0,0,1,35264
Uttar Pradesh,0,2,0,0,1,35265
Uttar Pradesh,0,3,0,0,2,35266
Uttar Pradesh,0,2,0,0,2,35267
Uttar Pradesh,0,4,0,0,2,35268
Uttar Pradesh,0,5,0,0,1,35269
Uttar Pradesh,0,5,1,0,1,35270
Uttar Pradesh,0,6,0,0,1,35271
Uttar Pradesh,0,5,1,0,1,35272
Uttar Pradesh,0,4,1,0,1,35273
Uttar Pradesh,0,8,1,0,1,35274
Uttar Pradesh,0,2,0,0,1,35275
Uttar Pradesh,0,11,1,0,1,35276
Uttar Pradesh,0,5,0,0,1,35277
Uttar Pradesh,0,2,0,0,1,35278
Uttar Pradesh,0,6,0,0,1,35279
Uttar Pradesh,0,5,0,0,1,35280
Uttar Pradesh,0,5,0,0,1,35281
Uttar Pradesh,0,5,0,0,1,35282
Uttar Pradesh,0,5,0,0,1,35283
Uttar Pradesh,0,8,0,0,1,35284
Uttar Pradesh,0,2,0,0,1,35285
Uttar Pradesh,0,7,0,1,1,35286
Uttar Pradesh,0,12,0,0,1,35287
Uttar Pradesh,0,12,0,0,1,35288
Uttar Pradesh,0,4,0,0,2,35289
Uttar Pradesh,0,5,0,0,1,35290
Uttar Pradesh,0,8,0,0,1,35291
Uttar Pradesh,0,5,0,0,1,35292
Uttar Pradesh,0,4,0,0,1,35293
Uttar Pradesh,0,6,0,0,2,35294
Uttar Pradesh,0,5,1,0,1,35295
Uttar Pradesh,0,5,0,0,1,35296
Uttar Pradesh,0,4,0,0,1,35297
Uttar Pradesh,0,4,0,0,2,35298
Uttar Pradesh,0,8,0,0,1,35299
Uttar Pradesh,0,3,0,0,1,35300
Uttar Pradesh,0,9,0,0,1,35301
Uttar Pradesh,0,5,0,0,1,35302
Uttar Pradesh,0,7,0,0,2,35303
Uttar Pradesh,0,5,0,0,1,35304
Uttar Pradesh,0,4,0,0,1,35305
Uttar Pradesh,0,10,0,0,1,35306
Uttar Pradesh,0,6,0,0,1,35307
Uttar Pradesh,0,6,0,0,2,35308
Uttar Pradesh,0,7,0,0,1,35309
Uttar Pradesh,0,11,0,0,1,35310
Uttar Pradesh,0,7,0,0,1,35311
Uttar Pradesh,0,6,0,0,1,35312
Uttar Pradesh,0,9,0,0,1,35313
Uttar Pradesh,0,6,0,0,1,35314
Uttar Pradesh,0,5,1,0,1,35315
Uttar Pradesh,0,3,0,0,1,35316
Uttar Pradesh,0,4,0,0,1,35317
Uttar Pradesh,0,3,0,0,1,35318
Uttar Pradesh,0,11,1,0,1,35319
Uttar Pradesh,0,6,0,0,1,35320
Uttar Pradesh,0,4,0,0,1,35321
Uttar Pradesh,0,4,0,0,1,35322
Uttar Pradesh,0,7,0,0,1,35323
Uttar Pradesh,0,4,0,0,1,35324
Uttar Pradesh,0,7,0,0,1,35325
Uttar Pradesh,0,7,0,0,1,35326
Uttar Pradesh,0,3,0,0,2,35327
Uttar Pradesh,0,3,0,0,1,35328
Uttar Pradesh,0,5,0,0,1,35329
Uttar Pradesh,0,8,0,0,2,35330
Uttar Pradesh,0,3,0,0,1,35331
Uttar Pradesh,0,4,0,0,1,35332
Uttar Pradesh,0,5,0,0,1,35333
Uttar Pradesh,0,7,0,0,1,35334
Uttar Pradesh,0,4,0,0,1,35335
Uttar Pradesh,0,3,1,0,1,35336
Uttar Pradesh,0,17,0,0,1,35337
Uttar Pradesh,0,17,0,0,1,35338
Uttar Pradesh,0,4,0,0,1,35339
Uttar Pradesh,0,21,0,0,1,35340
Uttar Pradesh,0,21,0,0,1,35341
Uttar Pradesh,0,21,0,0,1,35342
Uttar Pradesh,0,21,0,0,1,35343
Uttar Pradesh,0,4,0,0,1,35344
Uttar Pradesh,0,5,0,0,1,35345
Uttar Pradesh,0,6,0,0,2,35346
Uttar Pradesh,0,5,0,0,1,35347
Uttar Pradesh,0,3,0,0,1,35348
Uttar Pradesh,0,7,0,0,1,35349
Uttar Pradesh,0,5,0,0,2,35350
Uttar Pradesh,0,4,0,0,1,35351
Uttar Pradesh,0,7,0,0,1,35352
Uttar Pradesh,0,4,0,0,2,35353
Uttar Pradesh,0,5,0,0,2,35354
Uttar Pradesh,0,5,0,0,1,35355
Uttar Pradesh,0,5,0,0,2,35356
Uttar Pradesh,0,4,0,0,1,35357
Uttar Pradesh,0,5,0,0,1,35358
Uttar Pradesh,0,7,0,0,1,35359
Uttar Pradesh,0,7,0,0,1,35360
Uttar Pradesh,0,5,0,0,1,35361
Uttar Pradesh,0,5,0,0,1,35362
Uttar Pradesh,0,5,0,0,1,35363
Uttar Pradesh,0,6,0,0,1,35364
Uttar Pradesh,0,10,0,0,1,35365
Uttar Pradesh,0,4,0,0,2,35366
Uttar Pradesh,0,3,0,0,1,35367
Uttar Pradesh,0,5,0,0,1,35368
Uttar Pradesh,0,6,0,0,1,35369
Uttar Pradesh,0,14,0,0,1,35370
Uttar Pradesh,0,5,0,0,1,35371
Uttar Pradesh,0,6,0,0,1,35372
Uttar Pradesh,0,5,0,0,1,35373
Uttar Pradesh,0,5,0,0,1,35374
Uttar Pradesh,0,6,0,0,1,35375
Uttar Pradesh,0,5,0,0,1,35376
Uttar Pradesh,0,5,0,0,1,35377
Uttar Pradesh,0,3,0,0,1,35378
Uttar Pradesh,0,6,0,0,4,35379
Uttar Pradesh,0,4,1,0,2,35380
Uttar Pradesh,0,4,1,0,1,35381
Uttar Pradesh,0,5,0,0,2,35382
Uttar Pradesh,0,6,0,0,2,35383
Uttar Pradesh,0,8,0,0,1,35384
Uttar Pradesh,0,5,0,0,2,35385
Uttar Pradesh,0,6,0,0,2,35386
Uttar Pradesh,0,15,0,0,1,35387
Uttar Pradesh,0,15,0,0,1,35388
Uttar Pradesh,0,8,0,0,1,35389
Uttar Pradesh,0,10,0,0,1,35390
Uttar Pradesh,0,4,0,0,1,35391
Uttar Pradesh,0,7,0,0,2,35392
Uttar Pradesh,0,4,0,0,2,35393
Uttar Pradesh,0,4,0,0,2,35394
Uttar Pradesh,0,10,0,0,2,35395
Uttar Pradesh,0,9,0,0,2,35396
Uttar Pradesh,0,9,0,0,2,35397
Uttar Pradesh,0,4,0,0,2,35398
Uttar Pradesh,0,5,0,0,1,35399
Uttar Pradesh,0,9,0,0,1,35400
Uttar Pradesh,1,7,0,1,1,35401
Uttar Pradesh,1,6,0,0,1,35402
Uttar Pradesh,1,4,0,0,1,35403
Uttar Pradesh,1,5,0,0,2,35404
Uttar Pradesh,1,5,1,0,2,35405
Uttar Pradesh,1,6,0,0,2,35406
Uttar Pradesh,1,5,0,0,2,35407
Uttar Pradesh,1,5,0,0,1,35408
Uttar Pradesh,1,12,1,0,1,35409
Uttar Pradesh,1,7,1,0,1,35410
Uttar Pradesh,1,12,0,0,1,35411
Uttar Pradesh,1,5,0,0,2,35412
Uttar Pradesh,1,7,0,0,2,35413
Uttar Pradesh,1,7,0,0,2,35414
Uttar Pradesh,1,8,0,0,1,35415
Uttar Pradesh,1,4,0,0,1,35416
Uttar Pradesh,1,5,0,0,1,35417
Uttar Pradesh,1,5,0,0,1,35418
Uttar Pradesh,1,9,1,0,2,35419
Uttar Pradesh,1,4,1,0,1,35420
Uttar Pradesh,1,7,0,0,2,35421
Uttar Pradesh,1,6,0,0,2,35422
Uttar Pradesh,1,4,0,0,1,35423
Uttar Pradesh,1,4,0,0,1,35424
Uttar Pradesh,1,3,0,0,2,35425
Uttar Pradesh,1,7,0,0,2,35426
Uttar Pradesh,0,4,0,0,1,35427
Uttar Pradesh,0,8,0,0,1,35428
Uttar Pradesh,0,17,0,0,1,35429
Uttar Pradesh,0,4,0,0,1,35430
Uttar Pradesh,0,3,0,0,1,35431
Uttar Pradesh,0,8,0,0,1,35432
Uttar Pradesh,0,8,0,0,1,35433
Uttar Pradesh,0,7,0,0,1,35434
Uttar Pradesh,0,5,0,0,1,35435
Uttar Pradesh,0,11,0,0,1,35436
Uttar Pradesh,0,11,0,0,1,35437
Uttar Pradesh,0,14,0,0,1,35438
Uttar Pradesh,0,4,0,0,1,35439
Uttar Pradesh,0,9,1,0,1,35440
Uttar Pradesh,0,5,0,0,1,35441
Uttar Pradesh,0,4,0,0,1,35442
Uttar Pradesh,0,11,0,0,1,35443
Uttar Pradesh,0,11,0,0,1,35444
Uttar Pradesh,0,4,0,0,1,35445
Uttar Pradesh,0,9,0,0,1,35446
Uttar Pradesh,0,6,0,0,1,35447
Uttar Pradesh,0,8,0,0,1,35448
Uttar Pradesh,0,4,0,0,1,35449
Uttar Pradesh,0,5,0,0,1,35450
Uttar Pradesh,0,8,0,0,1,35451
Uttar Pradesh,0,8,0,0,1,35452
Uttar Pradesh,0,6,0,0,1,35453
Uttar Pradesh,0,6,0,0,1,35454
Uttar Pradesh,0,8,0,0,1,35455
Uttar Pradesh,0,9,0,0,1,35456
Uttar Pradesh,0,8,0,0,1,35457
Uttar Pradesh,0,7,0,0,1,35458
Uttar Pradesh,0,6,1,0,1,35459
Uttar Pradesh,0,5,0,0,1,35460
Uttar Pradesh,0,6,0,0,1,35461
Uttar Pradesh,0,3,0,0,1,35462
Uttar Pradesh,0,6,0,0,1,35463
Uttar Pradesh,0,4,0,0,1,35464
Uttar Pradesh,0,6,0,0,1,35465
Uttar Pradesh,0,10,0,0,1,35466
Uttar Pradesh,0,10,0,0,1,35467
Uttar Pradesh,0,7,0,0,1,35468
Uttar Pradesh,0,4,0,0,1,35469
Uttar Pradesh,0,2,0,0,1,35470
Uttar Pradesh,0,4,0,0,1,35471
Uttar Pradesh,0,6,0,0,1,35472
Uttar Pradesh,0,5,0,0,1,35473
Uttar Pradesh,0,14,0,0,2,35474
Uttar Pradesh,0,4,0,0,1,35475
Uttar Pradesh,0,6,0,0,1,35476
Uttar Pradesh,0,4,0,0,1,35477
Uttar Pradesh,0,7,1,0,1,35478
Uttar Pradesh,0,6,0,0,1,35479
Uttar Pradesh,0,2,0,0,1,35480
Uttar Pradesh,0,7,0,0,1,35481
Uttar Pradesh,0,6,0,0,1,35482
Uttar Pradesh,0,7,0,0,1,35483
Uttar Pradesh,0,6,0,0,1,35484
Uttar Pradesh,0,6,1,0,1,35485
Uttar Pradesh,0,5,0,0,1,35486
Uttar Pradesh,0,9,0,0,1,35487
Uttar Pradesh,0,8,0,0,1,35488
Uttar Pradesh,0,6,0,0,1,35489
Uttar Pradesh,0,7,0,0,1,35490
Uttar Pradesh,0,6,0,0,1,35491
Uttar Pradesh,0,4,0,0,1,35492
Uttar Pradesh,0,5,1,0,1,35493
Uttar Pradesh,0,5,0,0,1,35494
Uttar Pradesh,0,12,0,0,1,35495
Uttar Pradesh,0,12,0,0,1,35496
Uttar Pradesh,0,7,0,0,1,35497
Uttar Pradesh,0,11,0,0,2,35498
Uttar Pradesh,0,8,0,0,1,35499
Uttar Pradesh,0,6,0,0,2,35500
Uttar Pradesh,0,9,0,0,2,35501
Uttar Pradesh,0,4,0,0,2,35502
Uttar Pradesh,0,6,1,0,2,35503
Uttar Pradesh,0,4,0,0,1,35504
Uttar Pradesh,0,7,0,0,1,35505
Uttar Pradesh,0,8,0,0,1,35506
Uttar Pradesh,0,3,0,0,1,35507
Uttar Pradesh,0,8,0,0,1,35508
Uttar Pradesh,0,7,0,0,1,35509
Uttar Pradesh,0,7,0,0,1,35510
Uttar Pradesh,0,14,0,0,1,35511
Uttar Pradesh,0,14,0,0,1,35512
Uttar Pradesh,0,6,0,0,1,35513
Uttar Pradesh,0,12,0,0,1,35514
Uttar Pradesh,0,9,1,0,1,35515
Uttar Pradesh,0,8,0,0,1,35516
Uttar Pradesh,0,13,0,0,1,35517
Uttar Pradesh,0,4,0,0,1,35518
Uttar Pradesh,0,17,0,0,1,35519
Uttar Pradesh,0,17,0,0,1,35520
Uttar Pradesh,0,5,0,0,1,35521
Uttar Pradesh,0,7,0,0,1,35522
Uttar Pradesh,0,6,0,0,1,35523
Uttar Pradesh,0,7,0,0,1,35524
Uttar Pradesh,0,13,0,0,1,35525
Uttar Pradesh,0,13,0,0,1,35526
Uttar Pradesh,0,13,0,0,1,35527
Uttar Pradesh,0,4,0,0,1,35528
Uttar Pradesh,0,6,0,0,2,35529
Uttar Pradesh,0,3,1,0,1,35530
Uttar Pradesh,0,9,0,0,2,35531
Uttar Pradesh,0,5,0,0,1,35532
Uttar Pradesh,0,6,0,0,1,35533
Uttar Pradesh,0,7,0,0,1,35534
Uttar Pradesh,0,7,0,0,2,35535
Uttar Pradesh,0,9,0,0,1,35536
Uttar Pradesh,0,8,0,0,1,35537
Uttar Pradesh,0,7,0,0,1,35538
Uttar Pradesh,0,5,0,0,1,35539
Uttar Pradesh,0,5,1,0,1,35540
Uttar Pradesh,0,8,1,0,1,35541
Uttar Pradesh,0,7,0,0,2,35542
Uttar Pradesh,0,11,0,0,1,35543
Uttar Pradesh,0,11,0,0,1,35544
Uttar Pradesh,0,4,0,0,1,35545
Uttar Pradesh,0,4,0,0,1,35546
Uttar Pradesh,0,9,0,0,1,35547
Uttar Pradesh,0,6,0,0,1,35548
Uttar Pradesh,0,3,0,0,1,35549
Uttar Pradesh,0,14,0,0,1,35550
Uttar Pradesh,0,14,0,0,1,35551
Uttar Pradesh,0,14,0,0,1,35552
Uttar Pradesh,0,3,0,0,1,35553
Uttar Pradesh,0,6,1,0,1,35554
Uttar Pradesh,0,8,0,0,1,35555
Uttar Pradesh,0,7,1,0,1,35556
Uttar Pradesh,0,4,0,0,1,35557
Uttar Pradesh,0,7,0,0,1,35558
Uttar Pradesh,0,7,0,0,1,35559
Uttar Pradesh,0,8,0,0,2,35560
Uttar Pradesh,0,9,0,0,1,35561
Uttar Pradesh,0,4,0,0,1,35562
Uttar Pradesh,0,5,0,0,1,35563
Uttar Pradesh,0,4,0,0,1,35564
Uttar Pradesh,0,6,0,0,2,35565
Uttar Pradesh,0,5,0,0,1,35566
Uttar Pradesh,0,4,0,0,2,35567
Uttar Pradesh,0,4,0,0,1,35568
Uttar Pradesh,0,11,0,0,1,35569
Uttar Pradesh,0,6,0,0,1,35570
Uttar Pradesh,0,3,0,0,1,35571
Uttar Pradesh,0,7,0,0,1,35572
Uttar Pradesh,0,7,0,0,1,35573
Uttar Pradesh,0,4,0,0,1,35574
Uttar Pradesh,0,6,0,0,1,35575
Uttar Pradesh,0,10,0,0,1,35576
Uttar Pradesh,0,9,0,0,1,35577
Uttar Pradesh,0,6,0,0,1,35578
Uttar Pradesh,0,9,0,0,2,35579
Uttar Pradesh,0,6,0,0,1,35580
Uttar Pradesh,0,11,0,0,1,35581
Uttar Pradesh,0,11,0,0,1,35582
Uttar Pradesh,0,10,0,0,1,35583
Uttar Pradesh,0,10,0,0,1,35584
Uttar Pradesh,0,9,0,0,1,35585
Uttar Pradesh,0,9,0,0,1,35586
Uttar Pradesh,0,6,0,0,1,35587
Uttar Pradesh,0,5,0,0,2,35588
Uttar Pradesh,0,2,0,0,1,35589
Uttar Pradesh,0,6,0,0,1,35590
Uttar Pradesh,0,7,0,0,2,35591
Uttar Pradesh,0,6,0,0,1,35592
Uttar Pradesh,0,7,0,0,1,35593
Uttar Pradesh,0,4,0,0,1,35594
Uttar Pradesh,0,5,0,0,1,35595
Uttar Pradesh,0,5,0,0,1,35596
Uttar Pradesh,0,7,0,0,1,35597
Uttar Pradesh,0,3,0,0,1,35598
Uttar Pradesh,0,10,0,0,1,35599
Uttar Pradesh,0,8,0,0,1,35600
Uttar Pradesh,0,5,0,0,1,35601
Uttar Pradesh,0,8,0,0,1,35602
Uttar Pradesh,0,8,1,0,1,35603
Uttar Pradesh,0,7,1,0,1,35604
Uttar Pradesh,0,5,0,0,1,35605
Uttar Pradesh,0,10,0,0,1,35606
Uttar Pradesh,0,5,0,0,1,35607
Uttar Pradesh,0,4,0,0,1,35608
Uttar Pradesh,0,4,0,0,1,35609
Uttar Pradesh,0,9,0,0,1,35610
Uttar Pradesh,0,5,0,0,1,35611
Uttar Pradesh,0,5,0,0,1,35612
Uttar Pradesh,0,5,0,0,1,35613
Uttar Pradesh,0,4,0,0,1,35614
Uttar Pradesh,0,7,0,0,1,35615
Uttar Pradesh,0,7,0,0,1,35616
Uttar Pradesh,0,5,0,0,1,35617
Uttar Pradesh,0,5,0,0,1,35618
Uttar Pradesh,0,5,0,0,1,35619
Uttar Pradesh,0,12,0,0,1,35620
Uttar Pradesh,0,12,0,0,1,35621
Uttar Pradesh,0,12,0,0,1,35622
